,ecfp,avalon,tt,maccs,fcfp,ap,rdkit,map4,mhfp,pubchem,daylight,kr,lingo,estate,dfs,asp,lstar,rad2d,ph2,ph3
Mean,0.11241025,0.048112758,0.02651799,0.41581553,0.14877702,0.044354744,0.2788149,0.019922169,0.060411647,0.41473204,0.19460778,0.23495199,0.12702355,0.49286586,0.085410275,0.070727766,0.050431293,0.12617266,0.75284624,0.58352363
STD,0.048348796,0.04003732,0.035328075,0.14958079,0.07264831,0.03354972,0.14981426,0.03021599,0.048939046,0.16283897,0.11399816,0.1438022,0.08501594,0.18247588,0.049018037,0.04295336,0.020798331,0.059826277,0.27762493,0.295969
Median,0.10810811,0.040677965,0.018018018,0.4117647,0.1388889,0.038071066,0.26252264,0.0107421875,0.052734375,0.39790577,0.17114094,0.21,0.114035085,0.5,0.077112384,0.06398104,0.04819277,0.11851852,0.875,0.63829786
Percentile: 5,0.046153847,0.0073260074,0.0,0.17073171,0.05263158,0.006060606,0.06402696,0.0,0.0,0.17006803,0.05982906,0.046728972,0.01754386,0.18181819,0.026086956,0.020242915,0.02631579,0.047244094,0.25,0.04411765
Percentile: 10,0.05882353,0.012468828,0.0,0.2244898,0.06818182,0.01058201,0.09684685,0.0,0.009765625,0.21561338,0.07594936,0.07058824,0.031746034,0.25,0.035190616,0.028011205,0.03076923,0.06153846,0.375,0.15929204
Percentile: 15,0.06779661,0.016736401,0.0,0.26086956,0.07954545,0.014371257,0.12255639,0.0,0.016601562,0.248,0.0890411,0.09,0.04411765,0.30769232,0.042307694,0.033898305,0.033898305,0.071428575,0.46666667,0.24
Percentile: 20,0.075187966,0.020512821,0.0,0.29032257,0.08928572,0.017857144,0.1453831,0.0009765625,0.022460938,0.2739726,0.10080645,0.10810811,0.05479452,0.33333334,0.04835924,0.038863976,0.036437247,0.08,0.5,0.2847222
Percentile: 25,0.08163265,0.024,0.0,0.3148148,0.09836066,0.021186441,0.16610625,0.001953125,0.02734375,0.29694322,0.1118421,0.125,0.06521739,0.36363637,0.053742804,0.04330709,0.038647342,0.08737864,0.5,0.32903227
Percentile: 30,0.08737864,0.02734375,0.0,0.3375,0.10714286,0.024475524,0.18604651,0.00390625,0.033203125,0.31843576,0.12280702,0.14173229,0.075,0.4,0.05867347,0.047493402,0.040697675,0.094017096,0.5714286,0.3809524
Percentile: 35,0.0927835,0.030612245,0.01,0.3561644,0.115384616,0.027777778,0.20553592,0.0048828125,0.038085938,0.3390558,0.13405797,0.15789473,0.084745765,0.41666666,0.06332454,0.051569507,0.04262295,0.1,0.625,0.44339624
Percentile: 40,0.0979021,0.033898305,0.0125,0.375,0.12307692,0.031088082,0.22440088,0.0068359375,0.04296875,0.35897437,0.14590748,0.17475729,0.094339624,0.45454547,0.067857146,0.055634808,0.044496488,0.10638298,0.75,0.5
Percentile: 45,0.10294118,0.03723404,0.015037594,0.39325842,0.13114753,0.03448276,0.2433213,0.0087890625,0.047851562,0.3783784,0.15819208,0.192,0.104166664,0.46153846,0.07240294,0.059751973,0.046332046,0.1125,0.75,0.5744681
Percentile: 50,0.10810811,0.040677965,0.018018018,0.4117647,0.1388889,0.038071066,0.26252264,0.0107421875,0.052734375,0.39790577,0.17114094,0.21,0.114035085,0.5,0.077112384,0.06398104,0.04819277,0.11851852,0.875,0.63829786
Percentile: 55,0.11320755,0.04432133,0.021276595,0.43037975,0.14736842,0.041825093,0.28213507,0.013671875,0.057617188,0.41843972,0.18483412,0.22881356,0.125,0.5,0.082073435,0.068401486,0.050113894,0.125,0.875,0.71428573
Percentile: 60,0.118421055,0.048231512,0.024691358,0.4489796,0.15584415,0.045801528,0.3022197,0.015625,0.06347656,0.4402985,0.19932432,0.24864864,0.13513513,0.53846157,0.0873965,0.073076926,0.052083332,0.13138686,1.0,0.74603176
Percentile: 65,0.12396694,0.052469134,0.028571429,0.46938777,0.16483517,0.050125312,0.3234568,0.018554688,0.06933594,0.46396396,0.2147651,0.27011493,0.14655173,0.5625,0.09322034,0.078125,0.054187194,0.13846155,1.0,0.78333336
Percentile: 70,0.1300813,0.057228915,0.032894738,0.49056605,0.175,0.05487805,0.3462295,0.022460938,0.07519531,0.49,0.23175965,0.29333332,0.1590909,0.5833333,0.09973046,0.083641745,0.056478404,0.14634146,1.0,0.8095238
Percentile: 75,0.1368421,0.06267806,0.03797468,0.5135135,0.18644068,0.060240965,0.37125,0.026367188,0.08300781,0.51898736,0.2508711,0.31914893,0.17307693,0.61538464,0.10720562,0.08986928,0.05905512,0.15492958,1.0,0.8333333
Percentile: 80,0.14457831,0.0691358,0.044198897,0.5405405,0.2,0.06647399,0.3998001,0.032226562,0.09082031,0.552381,0.27325583,0.34931508,0.1891892,0.64285713,0.11615487,0.097138554,0.062052507,0.16521738,1.0,0.86440676
Percentile: 85,0.15384616,0.07734807,0.052083332,0.5714286,0.21621622,0.074204944,0.43426725,0.0390625,0.1015625,0.59217876,0.3011583,0.3862069,0.20930232,0.6875,0.1274455,0.10612855,0.065789476,0.17857143,1.0,0.91803277
Percentile: 90,0.16666667,0.088942304,0.06329114,0.6111111,0.23863636,0.08461539,0.47965616,0.049804688,0.11621094,0.64224136,0.34,0.4351852,0.23636363,0.72727275,0.14304636,0.11846405,0.07096774,0.19642857,1.0,0.9375
Percentile: 95,0.18987341,0.10958904,0.083333336,0.6666667,0.27586207,0.10204082,0.55222225,0.068359375,0.14257812,0.70987654,0.40888888,0.5103093,0.28,0.8,0.16950183,0.13962264,0.08,0.22727273,1.0,0.9836066
