,ecfp,avalon,tt,maccs,fcfp,ap,rdkit,map4,mhfp,pubchem,daylight,kr,lingo,estate,dfs,asp,lstar,rad2d,ph2,ph3
Mean,0.11196066,0.04803065,0.026443712,0.4138517,0.1486057,0.044161793,0.27870783,0.019950975,0.060165565,0.41064423,0.19470687,0.23556912,0.12670137,0.4921479,0.085231565,0.07053314,0.05039397,0.12564966,0.74976385,0.5839839
STD,0.048460424,0.04054778,0.035394754,0.15023474,0.07297116,0.0337939,0.15057978,0.030379385,0.04900051,0.16339095,0.1147825,0.14355354,0.085577324,0.18329775,0.04932659,0.0432869,0.020784749,0.059842017,0.2793929,0.29716593
Median,0.10769231,0.040590405,0.017857144,0.40963855,0.13861386,0.03773585,0.26256984,0.0107421875,0.052734375,0.39534885,0.17155756,0.2125,0.11363637,0.5,0.076794654,0.06355932,0.04819277,0.11827957,0.875,0.6451613
Percentile: 5,0.045454547,0.0071090045,0.0,0.16666667,0.05263158,0.0057471264,0.060625814,0.0,0.0,0.16504854,0.058441557,0.046153847,0.01724138,0.18181819,0.02538071,0.01937046,0.026143791,0.046153847,0.21428572,0.039772727
Percentile: 10,0.058139537,0.012244898,0.0,0.22222222,0.06779661,0.0102459015,0.0955414,0.0,0.0087890625,0.21118012,0.075,0.06993007,0.03125,0.25,0.034729317,0.027559055,0.030716723,0.060869563,0.375,0.15671642
Percentile: 15,0.06741573,0.016528925,0.0,0.25862068,0.07936508,0.014044944,0.12229807,0.0,0.015625,0.24358974,0.0882353,0.08955224,0.04347826,0.3,0.04208417,0.033707865,0.033854168,0.071428575,0.46153846,0.2366864
Percentile: 20,0.07482993,0.020325202,0.0,0.2881356,0.08928572,0.01754386,0.14485388,0.0009765625,0.021484375,0.26984128,0.1,0.10769231,0.054054055,0.33333334,0.048245613,0.038781162,0.03640777,0.0797546,0.5,0.28125
Percentile: 25,0.08130081,0.023809524,0.0,0.3125,0.09836066,0.020833334,0.1655914,0.001953125,0.02734375,0.29281768,0.11111111,0.125,0.06451613,0.36363637,0.05362776,0.04323308,0.03862661,0.08695652,0.5,0.3275862
Percentile: 30,0.08695652,0.027210884,0.0,0.33333334,0.10666667,0.024128687,0.18543047,0.00390625,0.033203125,0.31441048,0.12244898,0.14285715,0.07438017,0.4,0.058528427,0.047377326,0.040677965,0.09375,0.5714286,0.3809524
Percentile: 35,0.09243698,0.030487806,0.009803922,0.35416666,0.114754096,0.02739726,0.20486556,0.0048828125,0.038085938,0.33544305,0.13392857,0.15929204,0.084337346,0.41666666,0.06315789,0.051376145,0.042613637,0.1,0.625,0.44680852
Percentile: 40,0.09756097,0.033766232,0.012345679,0.37313432,0.12280702,0.03076923,0.224,0.0068359375,0.04296875,0.35576922,0.1459854,0.1764706,0.09375,0.45454547,0.06763285,0.055350553,0.044444446,0.10619469,0.75,0.5070422
Percentile: 45,0.102564104,0.037135277,0.014925373,0.39130434,0.13043478,0.034188036,0.24319579,0.0087890625,0.047851562,0.37560976,0.15845825,0.19417475,0.10377359,0.46153846,0.072135784,0.059392266,0.046332046,0.11235955,0.75,0.5875
Percentile: 50,0.10769231,0.040590405,0.017857144,0.40963855,0.13861386,0.03773585,0.26256984,0.0107421875,0.052734375,0.39534885,0.17155756,0.2125,0.11363637,0.5,0.076794654,0.06355932,0.04819277,0.11827957,0.875,0.6451613
Percentile: 55,0.11278196,0.044247787,0.021276595,0.42857143,0.14705883,0.04152249,0.28236744,0.013671875,0.057617188,0.41573033,0.18534483,0.23134328,0.124087594,0.5,0.08171206,0.067961164,0.050104383,0.125,0.875,0.71875
Percentile: 60,0.11818182,0.048158642,0.024590164,0.44680852,0.15555556,0.045513652,0.30285296,0.015625,0.0625,0.4375,0.2,0.25,0.13483146,0.53846157,0.08700834,0.07263923,0.052083332,0.13114753,1.0,0.74603176
Percentile: 65,0.123595506,0.052419353,0.028571429,0.46666667,0.16470589,0.04987531,0.3243574,0.018554688,0.068359375,0.46067417,0.21538462,0.2721519,0.14634146,0.5555556,0.0928382,0.07772512,0.05420054,0.13815789,1.0,0.78333336
Percentile: 70,0.129771,0.057142857,0.032786883,0.4888889,0.175,0.05466238,0.3471827,0.022460938,0.07519531,0.48623854,0.23225807,0.29508197,0.1589404,0.5833333,0.09941256,0.083333336,0.056497175,0.14583333,1.0,0.8095238
Percentile: 75,0.13636364,0.0625,0.03797468,0.5116279,0.18644068,0.06007067,0.3721999,0.026367188,0.08203125,0.51497006,0.2513369,0.3206522,0.17307693,0.61538464,0.10701755,0.089696966,0.05909091,0.15463917,1.0,0.8301887
Percentile: 80,0.14432989,0.06896552,0.04411765,0.53846157,0.2,0.066390045,0.40080506,0.032226562,0.09082031,0.5482234,0.273743,0.3503937,0.1891892,0.64285713,0.11610942,0.097103916,0.062111802,0.16470589,1.0,0.86440676
Percentile: 85,0.15384616,0.07717042,0.052083332,0.5714286,0.21621622,0.074193545,0.4357743,0.0390625,0.1015625,0.5879121,0.30177516,0.38636363,0.20930232,0.6875,0.12756053,0.10627177,0.065868266,0.17777778,1.0,0.91935486
Percentile: 90,0.16666667,0.08864266,0.06329114,0.6103896,0.23880596,0.084745765,0.48145604,0.049804688,0.11621094,0.6372093,0.34065935,0.4342857,0.23636363,0.72727275,0.14322917,0.11879577,0.07100592,0.19565217,1.0,0.9375
Percentile: 95,0.1891892,0.10909091,0.083333336,0.6666667,0.2761905,0.10227273,0.55224717,0.068359375,0.14160156,0.7044025,0.41025642,0.5080645,0.28,0.8,0.169967,0.14018692,0.07988165,0.2264151,1.0,0.984127
