,ecfp,avalon,tt,maccs,fcfp,ap,rdkit,map4,mhfp,pubchem,daylight,kr,lingo,estate,dfs,asp,lstar,rad2d,ph2,ph3
Mean,0.11211826,0.047743663,0.02658307,0.41336155,0.14845833,0.044037454,0.27583352,0.019744221,0.060313705,0.4127752,0.19293416,0.23269808,0.1259763,0.49215478,0.085043155,0.070468605,0.050413568,0.12603633,0.75238925,0.58542955
STD,0.048778452,0.03996413,0.03547386,0.1495391,0.07250935,0.033485953,0.14952594,0.02986894,0.04869718,0.16315699,0.11335107,0.1416914,0.08490904,0.18133186,0.049171627,0.043061633,0.02082992,0.059503883,0.27358928,0.29519603
Median,0.10769231,0.040462427,0.017857144,0.40983605,0.13846155,0.037671234,0.25917602,0.0107421875,0.052734375,0.3970588,0.17021276,0.20833333,0.11290322,0.5,0.07669173,0.06358381,0.048148148,0.11851852,0.875,0.64285713
Percentile: 5,0.04494382,0.006849315,0.0,0.16883117,0.05357143,0.005882353,0.06025641,0.0,0.0,0.168,0.05862069,0.04918033,0.01724138,0.1875,0.025242718,0.019607844,0.026086956,0.047058824,0.25,0.05172414
Percentile: 10,0.057971016,0.011976048,0.0,0.22222222,0.06818182,0.010344828,0.09264161,0.0,0.009765625,0.21383648,0.07482993,0.071428575,0.03125,0.25,0.0346651,0.027595269,0.030674847,0.06153846,0.375,0.16455697
Percentile: 15,0.06716418,0.016286645,0.0,0.25862068,0.07954545,0.014101057,0.119755246,0.0,0.016601562,0.24581006,0.0877193,0.08928572,0.04347826,0.30769232,0.041925468,0.03358209,0.033783782,0.071428575,0.46666667,0.24
Percentile: 20,0.07462686,0.020100502,0.0,0.28787878,0.08928572,0.01754386,0.14318706,0.0009765625,0.022460938,0.27149323,0.099358976,0.10666667,0.054054055,0.33333334,0.0479798,0.03857143,0.036324788,0.08,0.5,0.28313252
Percentile: 25,0.08108108,0.023622047,0.0,0.3125,0.09836066,0.020876827,0.16404077,0.001953125,0.02734375,0.29433963,0.110410094,0.123595506,0.06410257,0.36363637,0.053333335,0.043010753,0.038575668,0.0875,0.5,0.328125
Percentile: 30,0.08695652,0.027027028,0.0,0.33333334,0.10666667,0.024137931,0.18358208,0.00390625,0.033203125,0.31601733,0.12149533,0.14035088,0.074074075,0.4,0.058224164,0.047169812,0.040609136,0.09411765,0.5714286,0.3809524
Percentile: 35,0.09219858,0.030303031,0.00990099,0.35416666,0.114754096,0.02739726,0.20245399,0.0048828125,0.038085938,0.33695653,0.13297872,0.15697674,0.083333336,0.41666666,0.06287227,0.051212937,0.04255319,0.1,0.625,0.44680852
Percentile: 40,0.09756097,0.033613447,0.012345679,0.37313432,0.12244898,0.030716723,0.22102426,0.0068359375,0.04296875,0.35714287,0.14492753,0.17391305,0.093333334,0.44444445,0.06740196,0.055248618,0.044444446,0.10638298,0.75,0.5049505
Percentile: 45,0.102564104,0.037037037,0.014925373,0.39130434,0.13043478,0.034129694,0.23980223,0.0087890625,0.047851562,0.37704918,0.15733333,0.1908397,0.10294118,0.46153846,0.071969695,0.05936073,0.046272494,0.1125,0.75,0.5849057
Percentile: 50,0.10769231,0.040462427,0.017857144,0.40983605,0.13846155,0.037671234,0.25917602,0.0107421875,0.052734375,0.3970588,0.17021276,0.20833333,0.11290322,0.5,0.07669173,0.06358381,0.048148148,0.11851852,0.875,0.64285713
Percentile: 55,0.11290322,0.04411765,0.021276595,0.42857143,0.14666666,0.04139073,0.27912825,0.0126953125,0.057617188,0.41762453,0.18367347,0.22695035,0.12307692,0.5,0.081654295,0.06800618,0.05,0.125,0.875,0.7173913
Percentile: 60,0.11827957,0.048,0.024590164,0.44680852,0.15517241,0.045378152,0.29974326,0.015625,0.0625,0.43925235,0.19791667,0.24637681,0.13402061,0.53846157,0.08695652,0.072705604,0.05206463,0.13131313,1.0,0.74603176
Percentile: 65,0.123809524,0.052238807,0.028571429,0.46666667,0.16438356,0.049668875,0.32133892,0.018554688,0.068359375,0.4624506,0.21325052,0.26732674,0.14545454,0.5555556,0.09277344,0.07777778,0.054187194,0.13836478,1.0,0.78688526
Percentile: 70,0.13,0.0569395,0.032786883,0.4883721,0.17460318,0.054421768,0.34413248,0.022460938,0.07519531,0.48809522,0.23004694,0.29,0.15789473,0.5833333,0.09927361,0.083333336,0.05652174,0.14606741,1.0,0.8095238
Percentile: 75,0.1368421,0.062305298,0.03797468,0.5106383,0.18604651,0.059800666,0.3692393,0.026367188,0.08203125,0.5170068,0.24903475,0.3153153,0.171875,0.61538464,0.10678643,0.089673914,0.0591133,0.15492958,1.0,0.8333333
Percentile: 80,0.14473684,0.06870229,0.044247787,0.53846157,0.2,0.06610577,0.3978159,0.032226562,0.09082031,0.55026454,0.27114427,0.3448276,0.1882353,0.64285713,0.11581137,0.09704641,0.062176164,0.16504854,1.0,0.86440676
Percentile: 85,0.15454546,0.07692308,0.05232558,0.5689655,0.21568628,0.07386363,0.43208954,0.0390625,0.1015625,0.5895954,0.29859155,0.3809524,0.20833333,0.6666667,0.12726304,0.106153846,0.06596306,0.1780822,1.0,0.9166667
Percentile: 90,0.16759777,0.0882353,0.06363636,0.6086956,0.23809524,0.08438819,0.47673032,0.048828125,0.11621094,0.6394231,0.33663365,0.42857143,0.23529412,0.72727275,0.14305751,0.11863354,0.071174376,0.19607843,1.0,0.9375
Percentile: 95,0.1904762,0.10869565,0.08421053,0.6666667,0.2755102,0.10204082,0.5471597,0.06738281,0.14160156,0.70857143,0.4043716,0.50442475,0.27868852,0.8,0.17007874,0.14016172,0.080213904,0.22699386,1.0,0.984127
