,ecfp,avalon,tt,maccs,fcfp,ap,rdkit,map4,mhfp,pubchem,daylight,kr,lingo,estate,dfs,asp,lstar,rad2d,ph2,ph3
Mean,0.11235192,0.04788512,0.026602676,0.41509315,0.14866106,0.044227608,0.2793788,0.019882211,0.060277227,0.41114515,0.19411981,0.23546919,0.12732431,0.4931812,0.08579617,0.070908464,0.050415248,0.1252199,0.7506639,0.5836288
STD,0.048058435,0.040046472,0.035292987,0.15008725,0.072214164,0.03348511,0.15022491,0.0299718,0.048562516,0.16242054,0.11329529,0.14236389,0.08520574,0.18127589,0.0496584,0.04330238,0.02069606,0.059831366,0.27833956,0.2992007
Median,0.10810811,0.040609136,0.018181818,0.4117647,0.1388889,0.037837837,0.26291078,0.0107421875,0.052734375,0.39534885,0.17117117,0.21212122,0.114285715,0.5,0.07728706,0.06393862,0.04819277,0.11764706,0.875,0.64615387
Percentile: 5,0.046511628,0.0070422534,0.0,0.16666667,0.05319149,0.0061068702,0.0625,0.0,0.0,0.16746412,0.05982906,0.048275862,0.01754386,0.1875,0.025578562,0.019736841,0.026119404,0.046153847,0.25,0.04109589
Percentile: 10,0.05882353,0.0121951215,0.0,0.22222222,0.06818182,0.01058201,0.09641873,0.0,0.009765625,0.21198156,0.07619048,0.071428575,0.031746034,0.25,0.034946237,0.027777778,0.030674847,0.060606062,0.375,0.14876033
Percentile: 15,0.06818182,0.016483517,0.0,0.25974026,0.08,0.014354067,0.12332991,0.0,0.016601562,0.24481328,0.08928572,0.090361446,0.04411765,0.30769232,0.04217926,0.033860046,0.03380282,0.07070707,0.46666667,0.23275863
Percentile: 20,0.0754717,0.020325202,0.0,0.28915662,0.08974359,0.017793594,0.14670447,0.0009765625,0.022460938,0.27102804,0.100961536,0.108333334,0.05479452,0.33333334,0.048275862,0.038910504,0.036363635,0.078947365,0.5,0.28070176
Percentile: 25,0.08163265,0.023809524,0.0,0.3139535,0.09859155,0.021084337,0.16754271,0.001953125,0.028320312,0.29411766,0.112,0.12598425,0.06521739,0.36363637,0.05367793,0.04339964,0.038596492,0.086419754,0.5,0.32467532
Percentile: 30,0.0875,0.027227722,0.0,0.33333334,0.10714286,0.024336284,0.1871948,0.00390625,0.033203125,0.31578946,0.122969836,0.14285715,0.075,0.4,0.05865522,0.04761905,0.040650405,0.093023255,0.5714286,0.3764706
Percentile: 35,0.0927835,0.030516433,0.01010101,0.3559322,0.115384616,0.027586207,0.20610687,0.0048828125,0.038085938,0.33636364,0.13417721,0.15966387,0.084745765,0.41666666,0.063360885,0.051612902,0.04255319,0.09929078,0.625,0.44
Percentile: 40,0.0979021,0.033816423,0.0125,0.375,0.12307692,0.03088803,0.2249191,0.0068359375,0.04296875,0.35632184,0.1459695,0.1764706,0.0945946,0.45454547,0.06795017,0.05564388,0.044444446,0.10526316,0.75,0.5
Percentile: 45,0.10294118,0.037162162,0.015151516,0.39285713,0.13114753,0.03429603,0.24383163,0.0087890625,0.047851562,0.37579617,0.15827338,0.19417475,0.104477614,0.46153846,0.07254902,0.05972696,0.046321526,0.11111111,0.75,0.58064514
Percentile: 50,0.10810811,0.040609136,0.018181818,0.4117647,0.1388889,0.037837837,0.26291078,0.0107421875,0.052734375,0.39534885,0.17117117,0.21212122,0.114285715,0.5,0.07728706,0.06393862,0.04819277,0.11764706,0.875,0.64615387
Percentile: 55,0.11309524,0.044247787,0.021276595,0.43037975,0.14705883,0.041564792,0.28234452,0.013671875,0.057617188,0.41566265,0.18473895,0.23076923,0.125,0.5,0.08226496,0.06835206,0.050113894,0.123893805,0.875,0.7241379
Percentile: 60,0.118421055,0.04812834,0.024691358,0.4489796,0.1557377,0.04553415,0.302599,0.015625,0.0625,0.43712574,0.19902913,0.25,0.13559322,0.53846157,0.08761905,0.07305936,0.052083332,0.13043478,1.0,0.75
Percentile: 65,0.123809524,0.0523416,0.028571429,0.4691358,0.16470589,0.049833886,0.3240256,0.018554688,0.068359375,0.46031746,0.21428572,0.27184466,0.14705883,0.5555556,0.0934874,0.078142695,0.05421687,0.13761468,1.0,0.7894737
Percentile: 70,0.12987013,0.05703422,0.032967035,0.49019608,0.175,0.054597702,0.34692672,0.022460938,0.07519531,0.4857143,0.23096447,0.29464287,0.15966387,0.5833333,0.100090995,0.08374384,0.056530215,0.14529915,1.0,0.8095238
Percentile: 75,0.13664596,0.06234414,0.03809524,0.5131579,0.18604651,0.06,0.3721198,0.026367188,0.08203125,0.5144033,0.25,0.32,0.17391305,0.61538464,0.10772164,0.09010011,0.059125964,0.15384616,1.0,0.8360656
Percentile: 80,0.14444445,0.06875,0.044247787,0.54,0.2,0.06626506,0.40096912,0.032226562,0.09082031,0.54761904,0.272,0.3490566,0.19008264,0.64285713,0.116935484,0.097533636,0.06216216,0.16438356,1.0,0.8703704
Percentile: 85,0.15384616,0.07692308,0.052173913,0.5714286,0.21568628,0.074074075,0.43594104,0.0390625,0.10058594,0.5872093,0.29973474,0.3846154,0.21052632,0.6666667,0.12854758,0.10671937,0.06593407,0.1773399,1.0,0.9206349
Percentile: 90,0.16666667,0.0881459,0.06349207,0.6111111,0.23809524,0.08453237,0.48139396,0.048828125,0.115234375,0.6369863,0.33802816,0.43209878,0.23684211,0.72727275,0.14456391,0.11931818,0.07112971,0.1953125,1.0,0.9375
Percentile: 95,0.18939394,0.10861423,0.083333336,0.6666667,0.275,0.10211267,0.5525333,0.06738281,0.14160156,0.7055016,0.40625,0.505618,0.28070176,0.8,0.17170496,0.14102565,0.08013356,0.2265625,1.0,0.984127
